gen_name1,month,Year,Mon,Season,gen_type,gas_type,fuelP,JKM,JKM1,JKM2,JKM3,JKM4,JCC,JCC1,JCC2,JCC3,JCC4,HH,HH1,HH2,HH3,HH4,comtype,Genconame,Opstart,Capacity,Terminalown,Terminal,Longterm,Shortterm,Environapp,Pricecap,Gasprice,time,dum_gen_name1,dum_Season,dum_gen_type,dum_gas_type,dum_comtype,dum_Genconame,Environ,Price_cap,Gasprice_change,dum_gas_type_1,dum_gas_type_2,dum_gas_type_3,_10_Year,dum_Season_2,Mon_2,month_2,new_dum_Season,Year_new_dum_Season,JKM_Buyer_Seller,JKM_Buyer_Seller_2,Capa_interval,Long_Quantity_Level,Short_Quantity_Level,Total_Quantity_Level,Long_Quantity_Ratio,Short_Quantity_Ratio,Every_Quantity,dum_Terminalown,dum_2_Terminalown,dum_gas_type_1_y_Termi,dum_gas_type_1_n_Termi,dum_gas_type_1_y_Price_cap,dum_gas_type_1_n_Price_cap,op_year,op_year_trun,obs,count_101,sb,mean_JKM_Buyer_Seller,com1,com2,com3,com4,com5
제주LNG복합#1CC,202012,2020,12,겨울,복합,평균,39.612,8.173,6.899,5.146,4.308,2.898,7.18,6.33,5.83,5.52,5.96,2.59,2.89,2.82,2.32,2.33,그룹사,중부,201806,114,,,2723916.2,800420.32,적용,,,72,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,2,12,202012,0,25,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6596,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202101,2021,1,겨울,복합,평균,41.987,18.309,8.173,6.899,5.146,4.308,8.48,7.18,6.33,5.83,5.52,2.64,2.59,2.89,2.82,2.32,그룹사,중부,201806,114,,,3520845.3,627927.7,적용,,,73,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,1,202101,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6597,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202102,2021,2,겨울,복합,평균,45.375,8.264,18.309,8.173,6.899,5.146,9.37,8.48,7.18,6.33,5.83,2.93,2.64,2.59,2.89,2.82,그룹사,중부,201806,114,,,3175343.1,1710352.1,적용,,,74,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,2,202102,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6598,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202103,2021,3,봄,복합,평균,49.715,6.077,8.264,18.309,8.173,6.899,7.53,9.37,8.48,7.18,6.33,2.63,2.93,2.64,2.59,2.89,그룹사,중부,201806,114,,,2718796.9,451584.61,적용,,,75,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,3,202103,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6599,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202104,2021,4,봄,복합,평균,44.755,7.017,6.077,8.264,18.309,8.173,7.75,7.53,9.37,8.48,7.18,2.67,2.63,2.93,2.64,2.59,그룹사,중부,201806,114,,,1872746.2,321578.58,적용,,,76,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,4,202104,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6600,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202105,2021,5,봄,복합,평균,47.98,9.132,7.017,6.077,8.264,18.309,8.4,7.75,7.53,9.37,8.48,2.97,2.67,2.63,2.93,2.64,그룹사,중부,201806,114,,,2356414.6,251717.89,적용,,,77,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,5,202105,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6601,43,1,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202106,2021,6,여름,복합,평균,50.358,10.924,9.132,7.017,6.077,8.264,9.09,8.4,7.75,7.53,9.37,3.25,2.97,2.67,2.63,2.93,그룹사,중부,201806,114,,,2215660.1,278031.65,적용,,,78,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,6,202106,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6602,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202107,2021,7,여름,복합,평균,52.4,12.973,10.924,9.132,7.017,6.077,9.71,9.09,8.4,7.75,7.53,3.8,3.25,2.97,2.67,2.63,그룹사,중부,201806,114,,,2881681.9,322009.97,적용,,,79,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,7,202107,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6603,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202108,2021,8,여름,복합,평균,56.93,15.655,12.973,10.924,9.132,7.017,10.15,9.71,9.09,8.4,7.75,4.01,3.8,3.25,2.97,2.67,그룹사,중부,201806,114,,,2372330.9,476006.62,적용,,,80,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,8,202108,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6604,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202109,2021,9,가을,복합,평균,60.526,19.019,15.655,12.973,10.924,9.132,10.78,10.15,9.71,9.09,8.4,5.06,4.01,3.8,3.25,2.97,그룹사,중부,201806,114,,,2418131.6,487451.5,적용,,,81,제주LNG복합#1CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,1,9,202109,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6605,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202110,2021,10,가을,복합,평균,63.502,33.254,19.019,15.655,12.973,10.924,11.91,10.78,10.15,9.71,9.09,5.62,5.06,4.01,3.8,3.25,그룹사,중부,201806,114,,,2658677.9,627998.14,적용,,,82,제주LNG복합#1CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,1,10,202110,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6606,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202111,2021,11,겨울,복합,평균,77.266,31.612,33.254,19.019,15.655,12.973,14.34,11.91,10.78,10.15,9.71,5.12,5.62,5.06,4.01,3.8,그룹사,중부,201806,114,,,2408836.8,789752.56,적용,,,83,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,11,202111,0,29,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6607,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202112,2021,12,겨울,복합,평균,86.457,35.87,31.612,33.254,19.019,15.655,14.4,14.34,11.91,10.78,10.15,3.91,5.12,5.62,5.06,4.01,그룹사,중부,201806,114,,,3043633.9,427441.37,적용,,,84,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,12,202112,0,29,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6608,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202201,2022,1,겨울,복합,평균,96.055,32.845,35.87,31.612,33.254,19.019,13.8,14.4,14.34,11.91,10.78,4.1,3.91,5.12,5.62,5.06,그룹사,중부,201806,114,,,2777281.2,1645009.1,적용,,적용,85,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,2,1,202201,0,29,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6609,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202202,2022,2,겨울,복합,평균,122.853,24.815,32.845,35.87,31.612,33.254,16.02,13.8,14.4,14.34,11.91,4.5,4.1,3.91,5.12,5.62,그룹사,중부,201806,114,,,2582157.4,527991.47,적용,,적용,86,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,2,2,202202,0,29,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6610,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202203,2022,3,봄,복합,평균,113.229,37.445,24.815,32.845,35.87,31.612,14.55,16.02,13.8,14.4,14.34,4.93,4.5,4.1,3.91,5.12,그룹사,중부,201806,114,,,2482015.5,1763412.3,적용,,적용,87,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,3,3,202203,0,30,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6611,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202204,2022,4,봄,복합,평균,120.494,32.93,37.445,24.815,32.845,35.87,15.75,14.55,16.02,13.8,14.4,6.66,4.93,4.5,4.1,3.91,그룹사,중부,201806,114,,,2531260.4,343817.99,적용,,적용,88,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,3,4,202204,0,30,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6612,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202205,2022,5,봄,복합,평균,82.673,23.433,32.93,37.445,24.815,32.845,15.63,15.75,14.55,16.02,13.8,8.25,6.66,4.93,4.5,4.1,그룹사,중부,201806,114,,,2175055.8,444266.79,적용,,적용,89,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,3,5,202205,0,30,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6613,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202206,2022,6,여름,복합,평균,78.016,23.395,23.433,32.93,37.445,24.815,15,15.63,15.75,14.55,16.02,7.67,8.25,6.66,4.93,4.5,그룹사,중부,201806,114,,,1813024.2,472369.25,적용,,적용,90,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,4,6,202206,0,31,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6614,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202207,2022,7,여름,복합,평균,91.353,39.081,23.395,23.433,32.93,37.445,17.84,15,15.63,15.75,14.55,7.06,7.67,8.25,6.66,4.93,그룹사,중부,201806,114,,,2229889,445266.67,적용,,적용,91,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,0,0,1,0,0,1,20220,4,7,202207,0,31,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6615,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202208,2022,8,여름,복합,평균,127.405,45.443,39.081,23.395,23.433,32.93,19.94,17.84,15,15.63,15.75,8.81,7.06,7.67,8.25,6.66,그룹사,중부,201806,114,,,2492133.9,806078.9,적용,,적용,92,제주LNG복합#1CC,여름,복합,평균,그룹사,중부,1,0,1,0,0,1,20220,4,8,202208,0,31,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6616,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202209,2022,9,가을,복합,평균,144.974,53.508,45.443,39.081,23.395,23.433,22.8,19.94,17.84,15,15.63,7.93,8.81,7.06,7.67,8.25,그룹사,중부,201806,114,,,2044674.2,1506431.9,적용,,적용,93,제주LNG복합#1CC,가을,복합,평균,그룹사,중부,1,0,1,0,0,1,20220,1,9,202209,0,32,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6617,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202210,2022,10,가을,복합,평균,154.225,34.779,53.508,45.443,39.081,23.395,20.84,22.8,19.94,17.84,15,6.19,7.93,8.81,7.06,7.67,그룹사,중부,201806,114,,,2392606.2,1288614.4,적용,,적용,94,제주LNG복합#1CC,가을,복합,평균,그룹사,중부,1,0,1,0,0,1,20220,1,10,202210,0,32,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6618,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202211,2022,11,겨울,복합,평균,150.673,27.397,34.779,53.508,45.443,39.081,17.91,20.84,22.8,19.94,17.84,6.47,6.19,7.93,8.81,7.06,그룹사,중부,201806,114,,,2532225.7,997379.98,적용,,적용,95,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,1,0,1,0,0,1,20220,2,11,202211,0,33,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6619,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202212,2022,12,겨울,복합,평균,159.084,33.443,27.397,34.779,53.508,45.443,18.91,17.91,20.84,22.8,19.94,5.86,6.47,6.19,7.93,8.81,그룹사,중부,201806,114,,,2875718.9,970298.56,적용,적용,적용,96,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,1,1,1,0,0,1,20220,2,12,202212,0,33,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2018.06,2018,6620,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202301,2023,1,겨울,복합,평균,151.501,26.807,33.443,27.397,34.779,53.508,18.75,18.91,17.91,20.84,22.8,3.48,5.86,6.47,6.19,7.93,그룹사,중부,201806,114,,,2778068.9,1737780.8,적용,적용,적용,97,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,1,1,1,0,0,1,20230,2,1,202301,0,33,1,1,2,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2018.06,2018,6621,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202302,2023,2,겨울,복합,평균,149.693,17.882,26.807,33.443,27.397,34.779,17.65,18.75,18.91,17.91,20.84,2.43,3.48,5.86,6.47,6.19,그룹사,중부,201806,114,,,3155036.9,1231795.4,적용,적용,적용,98,제주LNG복합#1CC,겨울,복합,평균,그룹사,중부,1,1,1,0,0,1,20230,2,2,202302,0,33,1,1,2,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2018.06,2018,6622,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202303,2023,3,봄,복합,평균,141.209,14.168,17.882,26.807,33.443,27.397,14.94,17.65,18.75,18.91,17.91,2.43,2.43,3.48,5.86,6.47,그룹사,중부,201806,114,,,2819638.2,985079.95,적용,,적용,99,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,1,0,1,0,0,1,20230,3,3,202303,0,34,1,1,2,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2018.06,2018,6623,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202304,2023,4,봄,복합,평균,103.547,12.593,14.168,17.882,26.807,33.443,13.63,14.94,17.65,18.75,18.91,2.18,2.43,2.43,3.48,5.86,그룹사,중부,201806,114,,,2024079.2,410210.8,적용,적용,적용,100,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,1,1,1,0,0,1,20230,3,4,202304,0,34,1,1,2,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2018.06,2018,6624,43,2,0.5581396,0,0,0,0,0
제주LNG복합#1CC,202305,2023,5,봄,복합,평균,96.195,11.049,12.593,14.168,17.882,26.807,12.78,13.63,14.94,17.65,18.75,2.31,2.18,2.43,2.43,3.48,그룹사,중부,201806,114,,,2132444.7,207057.47,적용,,적용,101,제주LNG복합#1CC,봄,복합,평균,그룹사,중부,1,0,1,0,0,1,20230,3,5,202305,0,34,1,1,2,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2018.06,2018,6625,43,2,0.5581396,0,0,0,0,0
제주LNG복합#2CC,201807,2018,7,여름,복합,평균,126.171,10.455,9.617,7.971,7.178,8.397,9.88,9.84,9.69,9.61,9.46,2.79,2.95,2.82,2.72,2.7,그룹사,중부,201806,114,,,1925908.4,332397.02,,,,43,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20180,4,7,201807,0,15,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2018.06,2018,6626,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202001,2020,1,겨울,복합,평균,49.989,5.296,5.645,6.08,5.826,4.583,9.3,9.47,9.46,9.41,9.61,2.04,2.29,2.64,2.34,2.51,그룹사,중부,201806,114,,,3056536,931319.87,적용,,,61,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,2,1,202001,0,21,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6627,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202002,2020,2,겨울,복합,평균,48.764,3.522,5.296,5.645,6.08,5.826,9.35,9.3,9.47,9.46,9.41,1.85,2.04,2.29,2.64,2.34,그룹사,중부,201806,114,,,3051982.9,742234.16,적용,,,62,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,2,2,202002,0,21,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6628,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202003,2020,3,봄,복합,평균,50.025,3.141,3.522,5.296,5.645,6.08,9.56,9.35,9.3,9.47,9.46,1.73,1.85,2.04,2.29,2.64,그룹사,중부,201806,114,,,2867731.4,262158.44,적용,,,63,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,3,3,202003,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6629,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202004,2020,4,봄,복합,평균,49.3,2.795,3.141,3.522,5.296,5.645,9.34,9.56,9.35,9.3,9.47,1.75,1.73,1.85,2.04,2.29,그룹사,중부,201806,114,,,2170308.4,461758.07,적용,,,64,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,3,4,202004,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6630,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202005,2020,5,봄,복합,평균,51.357,2.107,2.795,3.141,3.522,5.296,9.48,9.34,9.56,9.35,9.3,1.82,1.75,1.73,1.85,2.04,그룹사,중부,201806,114,,,1967167.7,347595.28,적용,,,65,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,3,5,202005,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6631,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202006,2020,6,여름,복합,평균,49.141,2.063,2.107,2.795,3.141,3.522,8.42,9.48,9.34,9.56,9.35,1.7,1.82,1.75,1.73,1.85,그룹사,중부,201806,114,,,1371059.9,409562.09,적용,,,66,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,4,6,202006,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6632,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202007,2020,7,여름,복합,평균,48.793,2.164,2.063,2.107,2.795,3.141,7.29,8.42,9.48,9.34,9.56,1.76,1.7,1.82,1.75,1.73,그룹사,중부,201806,114,,,1539375.9,207948.19,적용,,,67,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,4,7,202007,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6633,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202008,2020,8,여름,복합,평균,39.134,2.898,2.164,2.063,2.107,2.795,5.96,7.29,8.42,9.48,9.34,2.33,1.76,1.7,1.82,1.75,그룹사,중부,201806,114,,,1360869.8,137173.98,적용,,,68,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,4,8,202008,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6634,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202009,2020,9,가을,복합,평균,34.039,4.308,2.898,2.164,2.063,2.107,5.52,5.96,7.29,8.42,9.48,2.32,2.33,1.76,1.7,1.82,그룹사,중부,201806,114,,,1864104.8,275150.69,적용,,,69,제주LNG복합#2CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,1,9,202009,0,24,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6635,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202010,2020,10,가을,복합,평균,30.528,5.146,4.308,2.898,2.164,2.063,5.83,5.52,5.96,7.29,8.42,2.82,2.32,2.33,1.76,1.7,그룹사,중부,201806,114,,,2791029.1,402503.32,적용,,,70,제주LNG복합#2CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,1,10,202010,0,24,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6636,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202011,2020,11,겨울,복합,평균,30.219,6.899,5.146,4.308,2.898,2.164,6.33,5.83,5.52,5.96,7.29,2.89,2.82,2.32,2.33,1.76,그룹사,중부,201806,114,,,2507563,505866.56,적용,,,71,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,2,11,202011,0,25,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6637,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202012,2020,12,겨울,복합,평균,39.612,8.173,6.899,5.146,4.308,2.898,7.18,6.33,5.83,5.52,5.96,2.59,2.89,2.82,2.32,2.33,그룹사,중부,201806,114,,,2723916.2,800420.32,적용,,,72,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20200,2,12,202012,0,25,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2018.06,2018,6638,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202101,2021,1,겨울,복합,평균,41.987,18.309,8.173,6.899,5.146,4.308,8.48,7.18,6.33,5.83,5.52,2.64,2.59,2.89,2.82,2.32,그룹사,중부,201806,114,,,3520845.3,627927.7,적용,,,73,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,1,202101,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6639,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202102,2021,2,겨울,복합,평균,45.375,8.264,18.309,8.173,6.899,5.146,9.37,8.48,7.18,6.33,5.83,2.93,2.64,2.59,2.89,2.82,그룹사,중부,201806,114,,,3175343.1,1710352.1,적용,,,74,제주LNG복합#2CC,겨울,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,2,2,202102,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6640,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202103,2021,3,봄,복합,평균,49.715,6.077,8.264,18.309,8.173,6.899,7.53,9.37,8.48,7.18,6.33,2.63,2.93,2.64,2.59,2.89,그룹사,중부,201806,114,,,2718796.9,451584.61,적용,,,75,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,3,202103,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6641,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202104,2021,4,봄,복합,평균,44.755,7.017,6.077,8.264,18.309,8.173,7.75,7.53,9.37,8.48,7.18,2.67,2.63,2.93,2.64,2.59,그룹사,중부,201806,114,,,1872746.2,321578.58,적용,,,76,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,4,202104,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6642,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202105,2021,5,봄,복합,평균,47.98,9.132,7.017,6.077,8.264,18.309,8.4,7.75,7.53,9.37,8.48,2.97,2.67,2.63,2.93,2.64,그룹사,중부,201806,114,,,2356414.6,251717.89,적용,,,77,제주LNG복합#2CC,봄,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,3,5,202105,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6643,42,1,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202106,2021,6,여름,복합,평균,50.358,10.924,9.132,7.017,6.077,8.264,9.09,8.4,7.75,7.53,9.37,3.25,2.97,2.67,2.63,2.93,그룹사,중부,201806,114,,,2215660.1,278031.65,적용,,,78,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,6,202106,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6644,42,2,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202107,2021,7,여름,복합,평균,52.4,12.973,10.924,9.132,7.017,6.077,9.71,9.09,8.4,7.75,7.53,3.8,3.25,2.97,2.67,2.63,그룹사,중부,201806,114,,,2881681.9,322009.97,적용,,,79,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,7,202107,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6645,42,2,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202108,2021,8,여름,복합,평균,56.93,15.655,12.973,10.924,9.132,7.017,10.15,9.71,9.09,8.4,7.75,4.01,3.8,3.25,2.97,2.67,그룹사,중부,201806,114,,,2372330.9,476006.62,적용,,,80,제주LNG복합#2CC,여름,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,4,8,202108,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6646,42,2,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202109,2021,9,가을,복합,평균,60.526,19.019,15.655,12.973,10.924,9.132,10.78,10.15,9.71,9.09,8.4,5.06,4.01,3.8,3.25,2.97,그룹사,중부,201806,114,,,2418131.6,487451.5,적용,,,81,제주LNG복합#2CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,1,9,202109,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6647,42,2,0.5714286,0,0,0,0,0
제주LNG복합#2CC,202110,2021,10,가을,복합,평균,63.502,33.254,19.019,15.655,12.973,10.924,11.91,10.78,10.15,9.71,9.09,5.62,5.06,4.01,3.8,3.25,그룹사,중부,201806,114,,,2658677.9,627998.14,적용,,,82,제주LNG복합#2CC,가을,복합,평균,그룹사,중부,0,0,0,0,0,1,20210,1,10,202110,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2018.06,2018,6648,42,2,0.5714286,0,0,0,0,0
